Profile,Group,Generation,Mean Fitness,Std Fitness
DM2 + Hiperkolesterolemia + CKD,Triple,84,20840.46,4449.43
DM2 + Hiperkolesterolemia + CKD,Triple,85,20825.86,4456.15
DM2 + Hiperkolesterolemia + CKD,Triple,86,20752.28,4536.06
DM2 + Hiperkolesterolemia + CKD,Triple,87,20752.28,4536.06
DM2 + Hiperkolesterolemia + CKD,Triple,88,20644.27,4630.69
DM2 + Hiperkolesterolemia + CKD,Triple,89,20644.27,4630.69
DM2 + Hiperkolesterolemia + CKD,Triple,90,20644.27,4630.69
Hipertensi + CVD + Hiperkolesterolemia,Triple,1,45640.6,6642.0
Hipertensi + CVD + Hiperkolesterolemia,Triple,2,40466.7,6503.2
Hipertensi + CVD + Hiperkolesterolemia,Triple,3,34519.65,6204.15
Hipertensi + CVD + Hiperkolesterolemia,Triple,4,31589.75,4920.45
Hipertensi + CVD + Hiperkolesterolemia,Triple,5,28656.61,3630.54
Hipertensi + CVD + Hiperkolesterolemia,Triple,6,24272.48,3126.33
Hipertensi + CVD + Hiperkolesterolemia,Triple,7,22290.38,2692.12
Hipertensi + CVD + Hiperkolesterolemia,Triple,8,19564.77,2589.05
Hipertensi + CVD + Hiperkolesterolemia,Triple,9,18869.3,3043.84
Hipertensi + CVD + Hiperkolesterolemia,Triple,10,17894.24,3711.44
Hipertensi + CVD + Hiperkolesterolemia,Triple,11,16920.77,3884.34
Hipertensi + CVD + Hiperkolesterolemia,Triple,12,16346.89,4016.09
Hipertensi + CVD + Hiperkolesterolemia,Triple,13,14418.91,4351.75
Hipertensi + CVD + Hiperkolesterolemia,Triple,14,13551.58,3608.37
Hipertensi + CVD + Hiperkolesterolemia,Triple,15,13464.06,3600.17
Hipertensi + CVD + Hiperkolesterolemia,Triple,16,13005.23,4033.7
Hipertensi + CVD + Hiperkolesterolemia,Triple,17,12231.57,4189.62
Hipertensi + CVD + Hiperkolesterolemia,Triple,18,11555.78,4024.12
Hipertensi + CVD + Hiperkolesterolemia,Triple,19,11207.83,3905.52
Hipertensi + CVD + Hiperkolesterolemia,Triple,20,10965.55,3844.15
Hipertensi + CVD + Hiperkolesterolemia,Triple,21,10477.61,3996.85
Hipertensi + CVD + Hiperkolesterolemia,Triple,22,9848.29,3669.82
Hipertensi + CVD + Hiperkolesterolemia,Triple,23,9757.1,3665.0
Hipertensi + CVD + Hiperkolesterolemia,Triple,24,9127.51,3481.63
Hipertensi + CVD + Hiperkolesterolemia,Triple,25,9033.15,3361.77
Hipertensi + CVD + Hiperkolesterolemia,Triple,26,8867.42,3510.97
Hipertensi + CVD + Hiperkolesterolemia,Triple,27,8345.82,3176.21
Hipertensi + CVD + Hiperkolesterolemia,Triple,28,8177.75,3046.38
Hipertensi + CVD + Hiperkolesterolemia,Triple,29,8015.12,3122.77
Hipertensi + CVD + Hiperkolesterolemia,Triple,30,7812.99,3382.2
Hipertensi + CVD + Hiperkolesterolemia,Triple,31,7506.62,3041.9
Hipertensi + CVD + Hiperkolesterolemia,Triple,32,6777.3,2724.37
Hipertensi + CVD + Hiperkolesterolemia,Triple,33,6600.67,2698.63
Hipertensi + CVD + Hiperkolesterolemia,Triple,34,6460.24,2571.06
Hipertensi + CVD + Hiperkolesterolemia,Triple,35,6361.77,2516.65
Hipertensi + CVD + Hiperkolesterolemia,Triple,36,6194.16,2721.66
Hipertensi + CVD + Hiperkolesterolemia,Triple,37,5913.63,2735.71
Hipertensi + CVD + Hiperkolesterolemia,Triple,38,5907.99,2740.96
Hipertensi + CVD + Hiperkolesterolemia,Triple,39,5779.46,2876.88
Hipertensi + CVD + Hiperkolesterolemia,Triple,40,5779.46,2876.88
Hipertensi + CVD + Hiperkolesterolemia,Triple,41,5335.29,2613.66
Hipertensi + CVD + Hiperkolesterolemia,Triple,42,5314.0,2640.28
Hipertensi + CVD + Hiperkolesterolemia,Triple,43,5264.96,2660.65
Hipertensi + CVD + Hiperkolesterolemia,Triple,44,4955.82,2675.51
Hipertensi + CVD + Hiperkolesterolemia,Triple,45,4904.54,2599.94
Hipertensi + CVD + Hiperkolesterolemia,Triple,46,4889.84,2596.53
Hipertensi + CVD + Hiperkolesterolemia,Triple,47,4794.85,2592.58
Hipertensi + CVD + Hiperkolesterolemia,Triple,48,4706.27,2474.84
Hipertensi + CVD + Hiperkolesterolemia,Triple,49,4687.94,2462.49
Hipertensi + CVD + Hiperkolesterolemia,Triple,50,4682.53,2463.13
Hipertensi + CVD + Hiperkolesterolemia,Triple,51,4616.05,2401.58
Hipertensi + CVD + Hiperkolesterolemia,Triple,52,4616.05,2401.58
Hipertensi + CVD + Hiperkolesterolemia,Triple,53,4545.85,2422.47
Hipertensi + CVD + Hiperkolesterolemia,Triple,54,4545.85,2422.47
Hipertensi + CVD + Hiperkolesterolemia,Triple,55,4545.85,2422.47
Hipertensi + CVD + Hiperkolesterolemia,Triple,56,4545.85,2422.47
Hipertensi + CVD + Hiperkolesterolemia,Triple,57,4540.99,2417.43
Hipertensi + CVD + Hiperkolesterolemia,Triple,58,4488.35,2389.3
Hipertensi + CVD + Hiperkolesterolemia,Triple,59,4488.35,2389.3
Hipertensi + CVD + Hiperkolesterolemia,Triple,60,4488.35,2389.3
Hipertensi + CVD + Hiperkolesterolemia,Triple,61,4325.67,2332.12
Hipertensi + CVD + Hiperkolesterolemia,Triple,62,4311.78,2334.59
Hipertensi + CVD + Hiperkolesterolemia,Triple,63,4237.45,2174.62
Hipertensi + CVD + Hiperkolesterolemia,Triple,64,4226.08,2176.7
Hipertensi + CVD + Hiperkolesterolemia,Triple,65,4198.3,2175.77
Hipertensi + CVD + Hiperkolesterolemia,Triple,66,4198.3,2175.77
Hipertensi + CVD + Hiperkolesterolemia,Triple,67,4186.18,2178.42
Hipertensi + CVD + Hiperkolesterolemia,Triple,68,4097.26,2001.03
Hipertensi + CVD + Hiperkolesterolemia,Triple,69,4072.58,2009.69
Hipertensi + CVD + Hiperkolesterolemia,Triple,70,4072.58,2009.69
Hipertensi + CVD + Hiperkolesterolemia,Triple,71,3844.35,1833.96
Hipertensi + CVD + Hiperkolesterolemia,Triple,72,3840.55,1833.05
Hipertensi + CVD + Hiperkolesterolemia,Triple,73,3793.08,1773.22
Hipertensi + CVD + Hiperkolesterolemia,Triple,74,3782.36,1772.9
Hipertensi + CVD + Hiperkolesterolemia,Triple,75,3757.55,1774.39
Hipertensi + CVD + Hiperkolesterolemia,Triple,76,3757.55,1774.39
Hipertensi + CVD + Hiperkolesterolemia,Triple,77,3757.55,1774.39
Hipertensi + CVD + Hiperkolesterolemia,Triple,78,3682.81,1797.62
Hipertensi + CVD + Hiperkolesterolemia,Triple,79,3638.7,1797.63
Hipertensi + CVD + Hiperkolesterolemia,Triple,80,3556.51,1849.11
Hipertensi + CVD + Hiperkolesterolemia,Triple,81,3556.51,1849.11
Hipertensi + CVD + Hiperkolesterolemia,Triple,82,3475.42,1898.01
Hipertensi + CVD + Hiperkolesterolemia,Triple,83,3475.42,1898.01
Hipertensi + CVD + Hiperkolesterolemia,Triple,84,3475.42,1898.01
Hipertensi + CVD + Hiperkolesterolemia,Triple,85,3475.42,1898.01
Hipertensi + CVD + Hiperkolesterolemia,Triple,86,3471.32,1901.84
Hipertensi + CVD + Hiperkolesterolemia,Triple,87,3470.25,1899.84
Hipertensi + CVD + Hiperkolesterolemia,Triple,88,3470.25,1899.84
Hipertensi + CVD + Hiperkolesterolemia,Triple,89,3470.25,1899.84
Hipertensi + CVD + Hiperkolesterolemia,Triple,90,3470.25,1899.84
Hipertensi + CVD + CKD,Triple,1,69266.55,7808.19
Hipertensi + CVD + CKD,Triple,2,61216.58,4409.16
Hipertensi + CVD + CKD,Triple,3,54666.83,6353.04
Hipertensi + CVD + CKD,Triple,4,46380.15,6105.28
Hipertensi + CVD + CKD,Triple,5,42828.22,6145.11
Hipertensi + CVD + CKD,Triple,6,39233.63,5354.77
Hipertensi + CVD + CKD,Triple,7,33959.14,7845.34
Hipertensi + CVD + CKD,Triple,8,32564.46,7473.65
Hipertensi + CVD + CKD,Triple,9,30228.75,6420.46
Hipertensi + CVD + CKD,Triple,10,27317.21,5926.28
Hipertensi + CVD + CKD,Triple,11,26805.66,5741.78
Hipertensi + CVD + CKD,Triple,12,25685.29,5271.54
Hipertensi + CVD + CKD,Triple,13,24587.86,5130.64
Hipertensi + CVD + CKD,Triple,14,23720.02,5254.95
Hipertensi + CVD + CKD,Triple,15,22485.17,5130.95
Hipertensi + CVD + CKD,Triple,16,22368.5,5082.46
Hipertensi + CVD + CKD,Triple,17,21249.91,4928.81
Hipertensi + CVD + CKD,Triple,18,20449.99,4660.57
Hipertensi + CVD + CKD,Triple,19,19938.16,4538.7
Hipertensi + CVD + CKD,Triple,20,19445.08,4457.17
Hipertensi + CVD + CKD,Triple,21,19123.21,4265.46
Hipertensi + CVD + CKD,Triple,22,18409.44,4111.26
Hipertensi + CVD + CKD,Triple,23,17892.41,4060.89
Hipertensi + CVD + CKD,Triple,24,17892.41,4060.89
Hipertensi + CVD + CKD,Triple,25,17695.19,4002.62
Hipertensi + CVD + CKD,Triple,26,17660.64,3990.56
Hipertensi + CVD + CKD,Triple,27,17172.91,3725.59
Hipertensi + CVD + CKD,Triple,28,16987.25,3667.27
Hipertensi + CVD + CKD,Triple,29,16520.35,3744.86
Hipertensi + CVD + CKD,Triple,30,16439.24,3894.57
Hipertensi + CVD + CKD,Triple,31,16243.3,3917.91
Hipertensi + CVD + CKD,Triple,32,16177.81,3897.57
Hipertensi + CVD + CKD,Triple,33,16017.52,3862.01
Hipertensi + CVD + CKD,Triple,34,15647.15,3498.3
Hipertensi + CVD + CKD,Triple,35,15620.08,3505.54
Hipertensi + CVD + CKD,Triple,36,15421.87,3655.62
Hipertensi + CVD + CKD,Triple,37,15260.73,3607.36
Hipertensi + CVD + CKD,Triple,38,15193.68,3570.83
Hipertensi + CVD + CKD,Triple,39,14957.27,3387.97
Hipertensi + CVD + CKD,Triple,40,14950.37,3380.49
Hipertensi + CVD + CKD,Triple,41,14733.42,3519.44
Hipertensi + CVD + CKD,Triple,42,14610.78,3537.15
Hipertensi + CVD + CKD,Triple,43,14581.86,3517.05
Hipertensi + CVD + CKD,Triple,44,14581.86,3517.05
Hipertensi + CVD + CKD,Triple,45,14490.33,3454.74
Hipertensi + CVD + CKD,Triple,46,14148.2,3651.25
Hipertensi + CVD + CKD,Triple,47,13989.47,3682.94
Hipertensi + CVD + CKD,Triple,48,13735.45,3554.05
Hipertensi + CVD + CKD,Triple,49,13688.67,3568.49
Hipertensi + CVD + CKD,Triple,50,13658.62,3532.61
Hipertensi + CVD + CKD,Triple,51,13609.2,3591.58
Hipertensi + CVD + CKD,Triple,52,13609.2,3591.58
Hipertensi + CVD + CKD,Triple,53,13447.48,3452.89
Hipertensi + CVD + CKD,Triple,54,13426.96,3448.22
Hipertensi + CVD + CKD,Triple,55,13410.95,3445.34
Hipertensi + CVD + CKD,Triple,56,13410.95,3445.34
Hipertensi + CVD + CKD,Triple,57,13410.95,3445.34
Hipertensi + CVD + CKD,Triple,58,13410.95,3445.34
Hipertensi + CVD + CKD,Triple,59,13292.38,3562.98
Hipertensi + CVD + CKD,Triple,60,13277.32,3580.79
Hipertensi + CVD + CKD,Triple,61,13277.32,3580.79
Hipertensi + CVD + CKD,Triple,62,13277.32,3580.79
Hipertensi + CVD + CKD,Triple,63,13078.48,3953.72
Hipertensi + CVD + CKD,Triple,64,13018.89,3951.17
Hipertensi + CVD + CKD,Triple,65,13018.89,3951.17
Hipertensi + CVD + CKD,Triple,66,12982.97,3902.78
Hipertensi + CVD + CKD,Triple,67,12919.28,3854.37
Hipertensi + CVD + CKD,Triple,68,12749.75,3947.65
Hipertensi + CVD + CKD,Triple,69,12735.23,3961.7
Hipertensi + CVD + CKD,Triple,70,12735.23,3961.7
Hipertensi + CVD + CKD,Triple,71,12735.23,3961.7
Hipertensi + CVD + CKD,Triple,72,12735.23,3961.7
Hipertensi + CVD + CKD,Triple,73,12735.23,3961.7
Hipertensi + CVD + CKD,Triple,74,12723.25,3963.49
Hipertensi + CVD + CKD,Triple,75,12723.25,3963.49
Hipertensi + CVD + CKD,Triple,76,12719.38,3958.29
Hipertensi + CVD + CKD,Triple,77,12719.38,3958.29
Hipertensi + CVD + CKD,Triple,78,12715.18,3958.09
Hipertensi + CVD + CKD,Triple,79,12713.04,3956.37
Hipertensi + CVD + CKD,Triple,80,12613.6,3853.84
Hipertensi + CVD + CKD,Triple,81,12605.24,3862.48
Hipertensi + CVD + CKD,Triple,82,12605.24,3862.48
Hipertensi + CVD + CKD,Triple,83,12605.24,3862.48
Hipertensi + CVD + CKD,Triple,84,12602.61,3861.57
Hipertensi + CVD + CKD,Triple,85,12553.72,3822.37
Hipertensi + CVD + CKD,Triple,86,12553.72,3822.37
Hipertensi + CVD + CKD,Triple,87,12546.37,3819.77
Hipertensi + CVD + CKD,Triple,88,12500.78,3805.41
Hipertensi + CVD + CKD,Triple,89,12500.78,3805.41
Hipertensi + CVD + CKD,Triple,90,12486.14,3820.87
Hipertensi + Hiperkolesterolemia + CKD,Triple,1,76255.26,5401.17
Hipertensi + Hiperkolesterolemia + CKD,Triple,2,63885.69,5956.95
Hipertensi + Hiperkolesterolemia + CKD,Triple,3,52952.41,4958.41
Hipertensi + Hiperkolesterolemia + CKD,Triple,4,47999.68,4897.83
Hipertensi + Hiperkolesterolemia + CKD,Triple,5,43019.13,5200.82
Hipertensi + Hiperkolesterolemia + CKD,Triple,6,40645.35,6907.98
Hipertensi + Hiperkolesterolemia + CKD,Triple,7,36672.64,5002.84
Hipertensi + Hiperkolesterolemia + CKD,Triple,8,33449.89,6170.51
Hipertensi + Hiperkolesterolemia + CKD,Triple,9,31106.0,6872.58
Hipertensi + Hiperkolesterolemia + CKD,Triple,10,29568.61,5995.1
Hipertensi + Hiperkolesterolemia + CKD,Triple,11,27844.62,5253.63
Hipertensi + Hiperkolesterolemia + CKD,Triple,12,26857.93,4959.13
Hipertensi + Hiperkolesterolemia + CKD,Triple,13,26112.96,5309.91
Hipertensi + Hiperkolesterolemia + CKD,Triple,14,25508.63,5055.17
Hipertensi + Hiperkolesterolemia + CKD,Triple,15,25405.03,4909.57
Hipertensi + Hiperkolesterolemia + CKD,Triple,16,24296.98,4186.87
Hipertensi + Hiperkolesterolemia + CKD,Triple,17,23363.41,4134.26
Hipertensi + Hiperkolesterolemia + CKD,Triple,18,23102.28,3686.9
Hipertensi + Hiperkolesterolemia + CKD,Triple,19,22645.46,3443.06
Hipertensi + Hiperkolesterolemia + CKD,Triple,20,22245.67,2860.78
Hipertensi + Hiperkolesterolemia + CKD,Triple,21,21979.62,3009.51
Hipertensi + Hiperkolesterolemia + CKD,Triple,22,21856.79,3061.51
Hipertensi + Hiperkolesterolemia + CKD,Triple,23,21653.95,3030.92
Hipertensi + Hiperkolesterolemia + CKD,Triple,24,21565.0,3153.0
Hipertensi + Hiperkolesterolemia + CKD,Triple,25,21099.89,3277.63
Hipertensi + Hiperkolesterolemia + CKD,Triple,26,20700.59,2723.5
Hipertensi + Hiperkolesterolemia + CKD,Triple,27,20401.12,2691.78
Hipertensi + Hiperkolesterolemia + CKD,Triple,28,20141.73,2656.36
Hipertensi + Hiperkolesterolemia + CKD,Triple,29,19435.78,2525.04
Hipertensi + Hiperkolesterolemia + CKD,Triple,30,19104.22,2419.02
Hipertensi + Hiperkolesterolemia + CKD,Triple,31,19037.12,2431.18
Hipertensi + Hiperkolesterolemia + CKD,Triple,32,19019.67,2448.22
Hipertensi + Hiperkolesterolemia + CKD,Triple,33,18828.09,2435.06
Hipertensi + Hiperkolesterolemia + CKD,Triple,34,18665.18,2399.76
Hipertensi + Hiperkolesterolemia + CKD,Triple,35,18514.71,2292.97
Hipertensi + Hiperkolesterolemia + CKD,Triple,36,18282.46,2457.09
Hipertensi + Hiperkolesterolemia + CKD,Triple,37,18124.85,2479.81
Hipertensi + Hiperkolesterolemia + CKD,Triple,38,17898.15,2357.16
Hipertensi + Hiperkolesterolemia + CKD,Triple,39,17791.59,2476.97
Hipertensi + Hiperkolesterolemia + CKD,Triple,40,17602.39,2682.92
Hipertensi + Hiperkolesterolemia + CKD,Triple,41,17602.39,2682.92
Hipertensi + Hiperkolesterolemia + CKD,Triple,42,17453.18,2650.23
Hipertensi + Hiperkolesterolemia + CKD,Triple,43,17261.64,2993.27
Hipertensi + Hiperkolesterolemia + CKD,Triple,44,17261.64,2993.27
Hipertensi + Hiperkolesterolemia + CKD,Triple,45,17154.27,2971.48
Hipertensi + Hiperkolesterolemia + CKD,Triple,46,17062.4,2943.26
Hipertensi + Hiperkolesterolemia + CKD,Triple,47,16969.86,2876.28
Hipertensi + Hiperkolesterolemia + CKD,Triple,48,16969.86,2876.28
Hipertensi + Hiperkolesterolemia + CKD,Triple,49,16908.39,2934.81
Hipertensi + Hiperkolesterolemia + CKD,Triple,50,16908.39,2934.81
Hipertensi + Hiperkolesterolemia + CKD,Triple,51,16843.45,2934.76
Hipertensi + Hiperkolesterolemia + CKD,Triple,52,16683.95,2892.31
Hipertensi + Hiperkolesterolemia + CKD,Triple,53,16648.98,2878.66
Hipertensi + Hiperkolesterolemia + CKD,Triple,54,16476.93,2628.42
Hipertensi + Hiperkolesterolemia + CKD,Triple,55,16330.45,2490.43
Hipertensi + Hiperkolesterolemia + CKD,Triple,56,16330.45,2490.43
Hipertensi + Hiperkolesterolemia + CKD,Triple,57,16041.37,2540.31
Hipertensi + Hiperkolesterolemia + CKD,Triple,58,16041.37,2540.31
Hipertensi + Hiperkolesterolemia + CKD,Triple,59,16041.37,2540.31
Hipertensi + Hiperkolesterolemia + CKD,Triple,60,15924.94,2653.2
Hipertensi + Hiperkolesterolemia + CKD,Triple,61,15649.19,2720.15
Hipertensi + Hiperkolesterolemia + CKD,Triple,62,15301.37,2620.71
Hipertensi + Hiperkolesterolemia + CKD,Triple,63,15301.37,2620.71
Hipertensi + Hiperkolesterolemia + CKD,Triple,64,15242.68,2592.51
Hipertensi + Hiperkolesterolemia + CKD,Triple,65,15225.14,2586.95
Hipertensi + Hiperkolesterolemia + CKD,Triple,66,15225.14,2586.95
Hipertensi + Hiperkolesterolemia + CKD,Triple,67,14939.26,3125.66
Hipertensi + Hiperkolesterolemia + CKD,Triple,68,14920.64,3116.97
Hipertensi + Hiperkolesterolemia + CKD,Triple,69,14788.68,3194.13
Hipertensi + Hiperkolesterolemia + CKD,Triple,70,14788.68,3194.13
Hipertensi + Hiperkolesterolemia + CKD,Triple,71,14730.39,3180.83
Hipertensi + Hiperkolesterolemia + CKD,Triple,72,14730.3,3180.79
Hipertensi + Hiperkolesterolemia + CKD,Triple,73,14730.3,3180.79
Hipertensi + Hiperkolesterolemia + CKD,Triple,74,14709.84,3163.15
Hipertensi + Hiperkolesterolemia + CKD,Triple,75,14709.84,3163.15
Hipertensi + Hiperkolesterolemia + CKD,Triple,76,14511.19,3156.03
Hipertensi + Hiperkolesterolemia + CKD,Triple,77,14298.86,2916.14
Hipertensi + Hiperkolesterolemia + CKD,Triple,78,14298.86,2916.14
Hipertensi + Hiperkolesterolemia + CKD,Triple,79,14289.63,2926.16
Hipertensi + Hiperkolesterolemia + CKD,Triple,80,14254.88,2906.56
Hipertensi + Hiperkolesterolemia + CKD,Triple,81,14125.38,2863.56
Hipertensi + Hiperkolesterolemia + CKD,Triple,82,14087.27,2822.6
Hipertensi + Hiperkolesterolemia + CKD,Triple,83,14087.27,2822.6
Hipertensi + Hiperkolesterolemia + CKD,Triple,84,14012.33,2902.93
Hipertensi + Hiperkolesterolemia + CKD,Triple,85,14012.33,2902.93
Hipertensi + Hiperkolesterolemia + CKD,Triple,86,14012.33,2902.93
Hipertensi + Hiperkolesterolemia + CKD,Triple,87,13980.41,2893.89
Hipertensi + Hiperkolesterolemia + CKD,Triple,88,13959.94,2868.68
Hipertensi + Hiperkolesterolemia + CKD,Triple,89,13906.43,2834.36
Hipertensi + Hiperkolesterolemia + CKD,Triple,90,13827.62,2899.28
CVD + Hiperkolesterolemia + CKD,Triple,1,72616.31,6645.94
CVD + Hiperkolesterolemia + CKD,Triple,2,57758.08,11440.02
CVD + Hiperkolesterolemia + CKD,Triple,3,51098.59,7477.84
CVD + Hiperkolesterolemia + CKD,Triple,4,44589.03,6509.82
CVD + Hiperkolesterolemia + CKD,Triple,5,40203.8,2935.21
CVD + Hiperkolesterolemia + CKD,Triple,6,36110.0,4747.36
CVD + Hiperkolesterolemia + CKD,Triple,7,33703.58,4207.44
CVD + Hiperkolesterolemia + CKD,Triple,8,30971.96,3388.68
CVD + Hiperkolesterolemia + CKD,Triple,9,27826.75,2967.85
CVD + Hiperkolesterolemia + CKD,Triple,10,26051.34,3648.32
CVD + Hiperkolesterolemia + CKD,Triple,11,24444.98,3414.79
CVD + Hiperkolesterolemia + CKD,Triple,12,23218.53,3468.99
CVD + Hiperkolesterolemia + CKD,Triple,13,21369.31,2928.57
CVD + Hiperkolesterolemia + CKD,Triple,14,21139.35,3040.03
CVD + Hiperkolesterolemia + CKD,Triple,15,20500.04,3273.4
CVD + Hiperkolesterolemia + CKD,Triple,16,19398.96,3018.0
CVD + Hiperkolesterolemia + CKD,Triple,17,18819.49,2742.22
CVD + Hiperkolesterolemia + CKD,Triple,18,17596.49,3093.89
CVD + Hiperkolesterolemia + CKD,Triple,19,16997.34,2460.88
CVD + Hiperkolesterolemia + CKD,Triple,20,16474.35,2191.93
CVD + Hiperkolesterolemia + CKD,Triple,21,15886.91,1988.89
CVD + Hiperkolesterolemia + CKD,Triple,22,15779.13,2099.21
CVD + Hiperkolesterolemia + CKD,Triple,23,15658.56,1942.2
CVD + Hiperkolesterolemia + CKD,Triple,24,15300.95,1920.64
CVD + Hiperkolesterolemia + CKD,Triple,25,14940.57,2016.08
CVD + Hiperkolesterolemia + CKD,Triple,26,14767.68,2101.24
CVD + Hiperkolesterolemia + CKD,Triple,27,14540.58,1805.0
CVD + Hiperkolesterolemia + CKD,Triple,28,14519.66,1799.56
CVD + Hiperkolesterolemia + CKD,Triple,29,14428.34,1796.59
CVD + Hiperkolesterolemia + CKD,Triple,30,14293.44,1820.27
CVD + Hiperkolesterolemia + CKD,Triple,31,14118.73,1779.73
CVD + Hiperkolesterolemia + CKD,Triple,32,14109.85,1773.78
CVD + Hiperkolesterolemia + CKD,Triple,33,14054.25,1784.2
CVD + Hiperkolesterolemia + CKD,Triple,34,13726.46,1514.81
CVD + Hiperkolesterolemia + CKD,Triple,35,13670.42,1515.19
CVD + Hiperkolesterolemia + CKD,Triple,36,13620.61,1498.88
CVD + Hiperkolesterolemia + CKD,Triple,37,13620.61,1498.88
CVD + Hiperkolesterolemia + CKD,Triple,38,13236.86,1807.5
CVD + Hiperkolesterolemia + CKD,Triple,39,13223.38,1804.51
CVD + Hiperkolesterolemia + CKD,Triple,40,13155.29,1812.68
CVD + Hiperkolesterolemia + CKD,Triple,41,12860.64,1940.39
CVD + Hiperkolesterolemia + CKD,Triple,42,12860.64,1940.39
CVD + Hiperkolesterolemia + CKD,Triple,43,12853.44,1950.1
CVD + Hiperkolesterolemia + CKD,Triple,44,12733.17,1942.14
CVD + Hiperkolesterolemia + CKD,Triple,45,12681.57,1901.54
CVD + Hiperkolesterolemia + CKD,Triple,46,12681.57,1901.54
CVD + Hiperkolesterolemia + CKD,Triple,47,12555.23,1923.31
CVD + Hiperkolesterolemia + CKD,Triple,48,12555.23,1923.31
CVD + Hiperkolesterolemia + CKD,Triple,49,12555.23,1923.31
CVD + Hiperkolesterolemia + CKD,Triple,50,12555.23,1923.31
CVD + Hiperkolesterolemia + CKD,Triple,51,12555.23,1923.31
CVD + Hiperkolesterolemia + CKD,Triple,52,12532.8,1926.68
CVD + Hiperkolesterolemia + CKD,Triple,53,12037.67,1344.34
CVD + Hiperkolesterolemia + CKD,Triple,54,11940.0,1547.25
CVD + Hiperkolesterolemia + CKD,Triple,55,11906.56,1546.12
CVD + Hiperkolesterolemia + CKD,Triple,56,11777.43,1480.24
CVD + Hiperkolesterolemia + CKD,Triple,57,11758.57,1461.06
CVD + Hiperkolesterolemia + CKD,Triple,58,11742.98,1445.55
CVD + Hiperkolesterolemia + CKD,Triple,59,11742.98,1445.55
CVD + Hiperkolesterolemia + CKD,Triple,60,11581.92,1736.92
CVD + Hiperkolesterolemia + CKD,Triple,61,11581.92,1736.92
CVD + Hiperkolesterolemia + CKD,Triple,62,11581.92,1736.92
CVD + Hiperkolesterolemia + CKD,Triple,63,11483.63,1668.25
CVD + Hiperkolesterolemia + CKD,Triple,64,11416.16,1632.43
CVD + Hiperkolesterolemia + CKD,Triple,65,11283.47,1621.98
CVD + Hiperkolesterolemia + CKD,Triple,66,11283.47,1621.98
CVD + Hiperkolesterolemia + CKD,Triple,67,11153.92,1605.8
CVD + Hiperkolesterolemia + CKD,Triple,68,11102.81,1572.69
CVD + Hiperkolesterolemia + CKD,Triple,69,11030.04,1504.8
CVD + Hiperkolesterolemia + CKD,Triple,70,11030.04,1504.8
CVD + Hiperkolesterolemia + CKD,Triple,71,10931.19,1504.86
CVD + Hiperkolesterolemia + CKD,Triple,72,10897.22,1590.74
CVD + Hiperkolesterolemia + CKD,Triple,73,10897.22,1590.74
CVD + Hiperkolesterolemia + CKD,Triple,74,10721.61,1613.23
CVD + Hiperkolesterolemia + CKD,Triple,75,10721.31,1613.28
CVD + Hiperkolesterolemia + CKD,Triple,76,10721.31,1613.28
CVD + Hiperkolesterolemia + CKD,Triple,77,10679.76,1631.11
CVD + Hiperkolesterolemia + CKD,Triple,78,10651.74,1606.48
CVD + Hiperkolesterolemia + CKD,Triple,79,10651.74,1606.48
CVD + Hiperkolesterolemia + CKD,Triple,80,10600.9,1560.38
CVD + Hiperkolesterolemia + CKD,Triple,81,10356.91,1478.15
CVD + Hiperkolesterolemia + CKD,Triple,82,10236.69,1426.31
CVD + Hiperkolesterolemia + CKD,Triple,83,10236.69,1426.31
CVD + Hiperkolesterolemia + CKD,Triple,84,9889.39,1627.95
CVD + Hiperkolesterolemia + CKD,Triple,85,9860.04,1639.08
CVD + Hiperkolesterolemia + CKD,Triple,86,9860.04,1639.08
CVD + Hiperkolesterolemia + CKD,Triple,87,9860.04,1639.08
CVD + Hiperkolesterolemia + CKD,Triple,88,9854.96,1637.62
CVD + Hiperkolesterolemia + CKD,Triple,89,9664.43,1586.85
CVD + Hiperkolesterolemia + CKD,Triple,90,9664.43,1586.85
